# SVO FPS Keck/NIRC2.Kp; DetectorType 1 (0 energy, 1 photon counter); ZeroPoint 677.56880064582 Jy (Pogson); lambda_eff 21084.380140491 A
# wavelength_A  transmission
20572.67 9.508330e-01
20576.54 9.508310e-01
20580.41 9.508300e-01
20580.43 9.519440e-01
20584.30 9.519420e-01
20584.31 9.530570e-01
20588.18 9.530550e-01
20592.05 9.530540e-01
20592.06 9.541680e-01
20595.93 9.541670e-01
20595.94 9.552810e-01
20599.81 9.552800e-01
20603.68 9.552780e-01
20603.69 9.563930e-01
20603.71 9.575070e-01
20607.58 9.575060e-01
20607.59 9.586200e-01
20611.46 9.586190e-01
20615.33 9.586170e-01
20619.20 9.586150e-01
20623.07 9.586130e-01
20626.93 9.574960e-01
20630.79 9.574940e-01
20634.66 9.574930e-01
20638.53 9.574910e-01
20642.40 9.574890e-01
20646.27 9.574870e-01
20650.14 9.574850e-01
20654.01 9.574830e-01
20657.88 9.574810e-01
20661.75 9.574800e-01
20661.76 9.585940e-01
20665.63 9.585930e-01
20665.65 9.597070e-01
20669.52 9.597060e-01
20669.53 9.608200e-01
20673.40 9.608190e-01
20677.27 9.608170e-01
20681.14 9.608150e-01
20684.99 9.596980e-01
20688.86 9.596960e-01
20692.73 9.596940e-01
20696.60 9.596930e-01
20700.47 9.596910e-01
20704.34 9.596890e-01
20708.21 9.596870e-01
20712.08 9.596850e-01
20715.95 9.596830e-01
20719.81 9.585670e-01
20719.82 9.596820e-01
20723.69 9.596800e-01
20727.56 9.596780e-01
20731.43 9.596760e-01
20735.30 9.596740e-01
20739.17 9.596720e-01
20743.04 9.596700e-01
20746.91 9.596690e-01
20750.76 9.585520e-01
20754.63 9.585500e-01
20758.50 9.585480e-01
20758.51 9.596630e-01
20762.38 9.596610e-01
20766.24 9.585450e-01
20770.11 9.585430e-01
20773.98 9.585410e-01
20777.85 9.585390e-01
20781.72 9.585370e-01
20785.59 9.585350e-01
20789.46 9.585340e-01
20793.33 9.585320e-01
20797.18 9.574150e-01
20797.20 9.585300e-01
20801.07 9.585280e-01
20804.94 9.585260e-01
20808.81 9.585240e-01
20812.67 9.585220e-01
20816.54 9.585210e-01
20820.41 9.585190e-01
20824.27 9.574020e-01
20824.28 9.585170e-01
20828.15 9.585150e-01
20832.02 9.585130e-01
20835.88 9.573960e-01
20839.75 9.573950e-01
20839.76 9.585090e-01
20843.63 9.585080e-01
20847.50 9.585060e-01
20851.37 9.585040e-01
20855.24 9.585020e-01
20859.11 9.585000e-01
20862.98 9.584980e-01
20866.84 9.573820e-01
20870.70 9.573800e-01
20874.57 9.573780e-01
20878.44 9.573760e-01
20882.30 9.562600e-01
20886.17 9.562580e-01
20890.04 9.562560e-01
20893.90 9.551390e-01
20897.77 9.551370e-01
20901.64 9.551350e-01
20901.65 9.562500e-01
20905.52 9.562480e-01
